Global Volcanism Program - Volcanoes of the World 4.8.6,,,,Downloaded on 05 Mar 2020 at 08:30 AM,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
211020,Vesuvius,13344,1744,119757,Cinder cone formation,,,,,,,,
211020,Vesuvius,13344,1744,119758,Earthquakes (undefined),Before.,,,,,,,
211020,Vesuvius,13344,1744,119759,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13344,1744,119760,Lava flow(s),Entered water.,,,,,,,
211020,Vesuvius,13345,1764,119763,Explosion,,,,,,,,
211020,Vesuvius,13345,1764,119764,Ash,,,,,,,,
211020,Vesuvius,13349,1783,119765,Lahar or mudflow,,,,,,,,
211020,Vesuvius,13349,1783,119766,Eruption cloud,,,,,,,,
211020,Vesuvius,13349,1783,119767,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13349,1783,119768,Lightning,,,,,,,,
211020,Vesuvius,13349,1783,119769,Lava flow(s),Entered water.,,,,,,,
211020,Vesuvius,13350,1796,119772,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13350,1796,119773,Ash,,,,,,,,
211020,Vesuvius,13350,1796,119774,Lapilli,,,,,,,,
211020,Vesuvius,13350,1796,119775,Lava flow(s),"violent, strong, or large",,,,,,,
211020,Vesuvius,13350,1796,119776,Property damage,,,,,,,,
211020,Vesuvius,13350,1796,119777,Fatalities,,,1805,,,,,
211020,Vesuvius,13350,1796,119778,Lahar or mudflow,,,,,,,,
211020,Vesuvius,13350,1796,119779,Lava fountains,,,,,,,,
211020,Vesuvius,13350,1796,119780,Eruption cloud,,,,,,,,
211020,Vesuvius,13350,1796,119781,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13350,1796,119782,Lightning,,,,,,,,
211020,Vesuvius,13350,1796,119783,Fauna kill,Terrestrial.,,,,,,,
211020,Vesuvius,13350,1796,119784,Lava flow(s),Entered water.,,,,,,,
211020,Vesuvius,13351,1824,119787,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13351,1824,119788,Ash,,,,,,,,
211020,Vesuvius,13351,1824,119789,Lava flow(s),,,,,,,,
211020,Vesuvius,13351,1824,119790,Property damage,,,,,,,,
211020,Vesuvius,13351,1824,119791,Lahar or mudflow,,,,,,,,
211020,Vesuvius,13351,1824,119792,Cinder cone formation,,,,,,,,
211020,Vesuvius,13351,1824,119793,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13352,1835,119796,Explosion,,,,,,,,
211020,Vesuvius,13352,1835,119797,Ash,,,,,,,,
211020,Vesuvius,13352,1835,119798,Lava flow(s),,,,,,,,
211020,Vesuvius,13357,1864,119799,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13357,1864,119800,Ash,,,,,,,,
211020,Vesuvius,13357,1864,119801,Lava flow(s),,,,,,,,
211020,Vesuvius,13357,1864,119802,Lava fountains,,,,,,,,
211020,Vesuvius,13357,1864,119803,Eruption cloud,,,,,,,,
211020,Vesuvius,13357,1864,119804,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13357,1864,119805,Lightning,,,,,,,,
211020,Vesuvius,13358,1870,119808,Explosion,"violent, strong, or large",,,,,,,
211020,Vesuvius,13358,1870,119809,Ash,,,,,,,,
211020,Vesuvius,13358,1870,119810,Lava flow(s),"violent, strong, or large",,,,,,,
211020,Vesuvius,13358,1870,119811,Property damage,,,,,,,,
211020,Vesuvius,13358,1870,119812,Fatalities,,,1872,,,,,
211020,Vesuvius,13358,1870,119813,Eruption cloud,,,,,,,,
211020,Vesuvius,13358,1870,119814,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13359,1874,119816,Explosion,Uncertain,,,,,,,
211020,Vesuvius,13359,1874,119817,Lava flow(s),Uncertain,,,,,,,
211020,Vesuvius,13360,1875,119820,Explosion,,,,,,,,
211020,Vesuvius,13360,1875,119821,Ash,,,,,,,,
211020,Vesuvius,13360,1875,119822,Pyroclastic flow,weak or small,,,,,,,
211020,Vesuvius,13360,1875,119823,Lava flow(s),,,,,,,,
211020,Vesuvius,13360,1875,119824,Property damage,,,,,,,,
211020,Vesuvius,13360,1875,119825,Fatalities,,,1905,,3,,10,
211020,Vesuvius,13360,1875,119826,Lahar or mudflow,,,,,,,,
211020,Vesuvius,13360,1875,119827,Evacuations,,,,,,,,
211020,Vesuvius,13360,1875,119828,Eruption cloud,,,,,,,,
211020,Vesuvius,13360,1875,119829,Edifice destroyed,Explosion,,,,,,,
211020,Vesuvius,13360,1875,119830,Earthquakes (undefined),,,,,,,,
211020,Vesuvius,13360,1875,119831,Deformation (inflation),,,,,,,,
211020,Vesuvius,13360,1875,119832,Lightning,,,,,,,,
211030,Ischia,13368,-3050,119833,Lava flow(s),,,,,,,,
211030,Ischia,13368,-3050,119834,Pumice,,,,,,,,
211030,Ischia,13369,-2700,119836,Explosion,,,,,,,,
211030,Ischia,13369,-2700,119837,Scoria,,,,,,,,
211030,Ischia,13370,-2350,119839,Explosion,,,,,,,,
211030,Ischia,13370,-2350,119840,Lava dome formation,,,,,,,,
211030,Ischia,13370,-2350,119841,Pumice,,,,,,,,
211030,Ischia,13371,-1480,119843,Lava flow(s),,,,,,,,
211030,Ischia,13371,-1480,119844,Property damage,,,,,,,,
211030,Ischia,13371,-1480,119845,Evacuations,,,,,,,,
211030,Ischia,13372,-930,119847,Explosion,,,,,,,,
211030,Ischia,13372,-930,119848,Pyroclastic flow,weak or small,,,,,,,
211030,Ischia,13373,-700,119850,Explosion,,,,,,,,
211030,Ischia,13373,-700,119851,Tephra,,,,,,,,
211030,Ischia,13373,-700,119852,Pyroclastic flow,,,,,,,,
211030,Ischia,13374,-490,119854,Explosion,,,,,,,,
211030,Ischia,13374,-490,119855,Lava flow(s),,,,,,,,
211030,Ischia,13374,-490,119856,Earthquakes (undefined),,,,,,,,
211030,Ischia,13376,-470,119859,Lava dome formation,,,,,,,,
211030,Ischia,13376,-470,119860,Pumice,,,,,,,,
211030,Ischia,13376,-470,119861,Cinder cone formation,,,,,,,,
211030,Ischia,13377,-370,119863,Explosion,,,,,,,,
211030,Ischia,13377,-370,119864,Lava flow(s),,,,,,,,
211030,Ischia,13377,-370,119865,Tsunami,,,,,,,,
211030,Ischia,13377,-370,119866,Evacuations,,,,,,,,
211030,Ischia,13388,145,119868,Explosion,Uncertain,,,,,,,
211030,Ischia,13388,145,119869,Lava dome formation,Uncertain,,,,,,,
211030,Ischia,13388,145,119870,Pumice,Uncertain,,,,,,,
211030,Ischia,13389,295,119872,Explosion,,,,,,,,
211030,Ischia,13389,295,119873,Scoria,,,,,,,,
211030,Ischia,13389,295,119874,Lava flow(s),,,,,,,,
211030,Ischia,13390,540,119876,Explosion,,,,,,,,
211030,Ischia,13390,540,119877,Ash,,,,,,,,
211030,Ischia,13390,540,119878,Pyroclastic flow,weak or small,,,,,,,
211030,Ischia,13390,540,119879,Pumice,,,,,,,,
211030,Ischia,13391,820,119881,Explosion,,,,,,,,
211030,Ischia,13391,820,119882,Ash,,,,,,,,
211030,Ischia,13391,820,119883,Pyroclastic flow,weak or small,,,,,,,
211030,Ischia,13391,820,119884,Pumice,,,,,,,,
211030,Ischia,13392,1290,119885,Explosion,,,,,,,,
211030,Ischia,13392,1290,119886,Ash,,,,,,,,
211030,Ischia,13392,1290,119887,Scoria,,,,,,,,
211030,Ischia,13392,1290,119888,Pyroclastic flow,weak or small,,,,,,,
211030,Ischia,13392,1290,119889,Pumice,,,,,,,,
211030,Ischia,13393,1302,119891,Explosion,,,,,,,,
211030,Ischia,13393,1302,119892,Ash,,,,,,,,
211030,Ischia,13393,1302,119893,Scoria,,,,,,,,
211030,Ischia,13393,1302,119894,Lava flow(s),,,,,,,,
211030,Ischia,13393,1302,119895,Property damage,,,,,,,,
211030,Ischia,13393,1302,119896,Fatalities,,,1302,,,,,
211030,Ischia,13393,1302,119897,Evacuations,,,,,,,,
211030,Ischia,13393,1302,119898,Lava flow(s),Entered water.,,,,,,,
263050,Salak,13394,1938,119900,Phreatic activity,,,,,,,,
263180,Slamet,13401,1966,119902,Explosion,,,,,,,,
263180,Slamet,13401,1966,119903,Ash,,,,,,,,
263180,Slamet,13402,1967,119905,Explosion,weak or small,,,,,,,
263180,Slamet,13402,1967,119906,Ash,,,,,,,,
263180,Slamet,13403,1969,119908,Explosion,,,,,,,,
263180,Slamet,13403,1969,119909,Ash,,,,,,,,
263180,Slamet,13404,1973,119911,Lava flow(s),,,,,,,,
211042,Lipari,13405,1230,119913,Explosion,,,,,,,,
211042,Lipari,13405,1230,119914,Lava flow(s),,,,,,,,
211042,Lipari,13405,1230,119915,Pumice,,,,,,,,
211042,Lipari,13405,1230,119916,Lava flow(s),Entered water.,,,,,,,
211040,Stromboli,13406,-6050,119918,Lava flow(s),,,,,,,,
211040,Stromboli,13407,-5800,119920,Lava flow(s),,,,,,,,
211040,Stromboli,13407,-5800,119921,Lava flow(s),Entered water.,,,,,,,
211040,Stromboli,13408,-5550,119923,Lava flow(s),,,,,,,,
211040,Stromboli,13408,-5550,119924,Lava flow(s),Entered water.,,,,,,,
211040,Stromboli,13409,-5050,119926,Lava flow(s),,,,,,,,
211040,Stromboli,13410,-4800,119928,Explosion,,,,,,,,
211040,Stromboli,13410,-4800,119929,Scoria,,,,,,,,
211040,Stromboli,13410,-4800,119930,Lava flow(s),,,,,,,,
211040,Stromboli,13411,-4550,119932,Lava flow(s),,,,,,,,
263200,Dieng Volcanic Complex,13412,1825,119934,Explosion,,,,,,,,
211040,Stromboli,13423,550,119936,Explosion,,,,,,,,
211040,Stromboli,13424,950,119938,Explosion,,,,,,,,
211040,Stromboli,13425,1558,119942,Explosion,,,,,,,,
211040,Stromboli,13425,1558,119943,Lava flow(s),,,,,,,,
211040,Stromboli,13425,1558,119944,Property damage,,,,,,,,
211040,Stromboli,13425,1558,119945,Pumice,,,,,,,,
211040,Stromboli,13426,1857,119948,Explosion,"violent, strong, or large",,,,,,,
211040,Stromboli,13426,1857,119949,Lava flow(s),,,,,,,,
211040,Stromboli,13426,1857,119950,Tsunami,,,,,,,,
211040,Stromboli,13426,1857,119951,Debris avalanches,weak or small,,,,,,,
211040,Stromboli,13426,1857,119952,Lava fountains,,,,,,,,
211040,Stromboli,13426,1857,119953,Earthquakes (undefined),,,,,,,,
211040,Stromboli,13426,1857,119954,Blocks,,,,,,,,
211050,Vulcano,13427,1631,119955,Explosion,,,,,,,,
211050,Vulcano,13428,1651,119957,Explosion,,,,,,,,
211040,Stromboli,13429,1890,119959,Explosion,,,,,,,,
211040,Stromboli,13429,1890,119960,Lapilli,,,,,,,,
211040,Stromboli,13429,1890,119961,Lava flow(s),,,,,,,,
211040,Stromboli,13429,1890,119962,Property damage,,,,,,,,
211040,Stromboli,13429,1890,119963,Lava fountains,,,,,,,,
211040,Stromboli,13429,1890,119964,Earthquakes (undefined),,,,,,,,
211040,Stromboli,13429,1890,119965,Pumice,,,,,,,,
211040,Stromboli,13429,1890,119966,Lava flow(s),Entered water.,,,,,,,
211040,Stromboli,13435,1934,119969,Fatalities,,,1986,,7,,24,
211040,Stromboli,13435,1934,119970,Tsunami,,,,,,,,
211040,Stromboli,13435,1934,119971,Debris avalanches,,,,,,,,
211040,Stromboli,13435,1934,119972,Lava fountains,,,,,,,,
211040,Stromboli,13435,1934,119973,Earthquakes (undefined),,,,,,,,
211040,Stromboli,13435,1934,119974,Pumice,,,,,,,,
211040,Stromboli,13435,1934,119975,Ash,Incandescent,,,,,,,
211040,Stromboli,13435,1934,119976,Blocks,,,,,,,,
211040,Stromboli,13435,1934,119977,Directed explosion,,,,,,,,
211040,Stromboli,13435,1934,119978,Lava flow(s),Entered water.,,,,,,,
211050,Vulcano,13436,-6550,119980,Lava dome formation,,,,,,,,
211050,Vulcano,13437,-6350,119982,Explosion,,,,,,,,
211050,Vulcano,13437,-6350,119983,Scoria,,,,,,,,
211050,Vulcano,13437,-6350,119984,Lava flow(s),weak or small,,,,,,,
211050,Vulcano,13438,-3550,119986,Lava flow(s),,,,,,,,
211050,Vulcano,13439,-2650,119988,Explosion,,,,,,,,
211050,Vulcano,13439,-2650,119989,Ash,,,,,,,,
211050,Vulcano,13439,-2650,119990,Pyroclastic flow,,,,,,,,
211050,Vulcano,13439,-2650,119991,Lava flow(s),,,,,,,,
211050,Vulcano,13440,-1300,119993,Explosion,,,,,,,,
211050,Vulcano,13440,-1300,119994,Pyroclastic flow,,,,,,,,
211050,Vulcano,13441,-950,119996,Lava flow(s),,,,,,,,
211050,Vulcano,13442,-475,119998,Explosion,,,,,,,,
211050,Vulcano,13442,-475,119999,Flames,,,,,,,,
211050,Vulcano,13443,-360,120001,Explosion,,,,,,,,
211050,Vulcano,13443,-360,120002,Ash,,,,,,,,
211050,Vulcano,13458,526,120005,Explosion,,,,,,,,
211050,Vulcano,13458,526,120006,Crater formation,Parasitic.,,,,,,,
263300,Semeru,13459,1946,120008,Explosion,,,,,,,,
263300,Semeru,13459,1946,120009,Ash,,,,,,,,
263300,Semeru,13459,1946,120010,Lapilli,,,,,,,,
263300,Semeru,13459,1946,120011,Pyroclastic flow,,,,,,,,
263300,Semeru,13459,1946,120012,Phreatic activity,,,,,,,,
263300,Semeru,13459,1946,120013,Property damage,,,,,,,,
263300,Semeru,13459,1946,120014,Fatalities,,,1946,,5,,7,
